credit_limit,num_cards_issued,account_age,pin_age,has_chip,card_type,card_on_dark_web,card_brand_encoded,Cluster
18021.0,3,17,2,1,0.0,0,1,1
7830.0,2,21,16,1,0.0,0,2,1
17980.0,2,19,19,1,0.0,0,1,1
9000.0,2,20,4,1,1.0,0,2,0
16034.0,1,0,13,1,0.0,0,1,2
323.0,2,23,2,1,0.0,0,1,1
6611.0,1,18,4,1,0.0,0,2,2
14231.0,1,24,16,1,0.0,0,1,2
11400.0,1,17,2,1,1.0,0,2,0
5900.0,2,21,2,1,1.0,0,2,0
3915.0,1,16,16,1,0.0,0,2,2
8882.0,2,17,11,1,0.0,0,1,1
1218.0,1,15,0,1,0.0,0,1,2
85.0,2,17,1,1,1.0,0,1,0
10500.0,2,24,16,1,1.0,0,2,0
14056.0,1,20,4,1,0.0,0,1,2
2001.0,1,16,8,1,0.0,0,1,2
19500.0,1,6,6,1,1.0,0,1,0
13600.0,2,6,6,1,1.0,0,1,0
3013.0,2,20,20,1,0.0,0,1,1
22304.0,1,17,16,1,0.0,0,1,2
12948.0,1,18,4,1,0.0,0,2,2
20695.0,1,6,6,1,0.0,0,1,2
17223.0,1,6,6,1,0.0,0,2,2
49.0,2,20,16,1,1.0,0,1,0
19792.0,2,15,1,1,0.0,0,2,1
76.0,2,15,1,1,1.0,0,2,0
19811.0,1,13,13,1,0.0,0,1,2
17602.0,2,15,1,1,0.0,0,1,1
96.0,1,19,1,1,1.0,0,1,0
36900.0,2,6,6,1,1.0,0,1,0
14263.0,2,6,6,1,0.0,0,2,1
3013.0,2,6,6,1,0.0,0,1,1
7184.0,1,14,0,1,0.0,0,1,2
62.0,1,21,19,1,1.0,0,2,0
8300.0,2,0,8,1,1.0,0,1,0
11900.0,1,16,12,1,1.0,0,2,0
2000.0,2,16,16,0,1.0,0,2,3
12827.0,2,12,12,1,0.0,0,1,1
10800.0,1,18,0,1,1.0,0,1,0
8400.0,1,19,4,1,0.0,0,2,2
6700.0,2,15,1,1,1.0,0,2,0
60.0,2,18,2,1,1.0,0,2,0
10300.0,1,23,10,1,1.0,0,2,0
9073.0,2,18,0,1,0.0,0,2,1
19635.0,2,19,8,1,0.0,0,2,1
21207.0,1,19,19,1,0.0,0,2,2
14000.0,1,24,4,1,1.0,0,2,0
14400.0,1,23,1,0,1.0,0,0,3
72.0,1,6,6,1,1.0,0,1,0
16475.0,2,18,2,1,0.0,0,1,1
16200.0,2,18,13,1,1.0,0,2,0
17689.0,1,20,20,1,0.0,0,1,2
16080.0,1,8,8,0,0.0,0,2,3
17599.0,1,10,10,0,0.0,0,1,3
12224.0,2,21,20,1,0.0,0,1,1
10726.0,2,12,12,1,0.0,0,1,1
6300.0,1,6,6,1,1.0,0,2,0
4400.0,2,11,11,1,1.0,0,0,0
18089.0,2,21,13,1,0.0,0,1,1
10683.0,1,20,2,1,0.0,0,1,2
14600.0,1,12,12,1,1.0,0,2,0
17900.0,1,18,4,1,1.0,0,2,0
26410.0,1,18,1,1,0.0,0,2,2
28600.0,2,21,1,1,1.0,0,2,0
41057.0,2,20,16,1,0.0,0,1,1
3864.0,2,16,11,1,0.0,0,2,1
5024.0,1,15,0,1,0.0,0,2,2
10607.0,2,6,6,1,0.0,0,2,1
0.0,1,14,0,1,1.0,0,2,0
10500.0,2,12,12,1,1.0,0,1,0
4000.0,1,12,12,1,1.0,0,1,0
12708.0,2,18,4,0,0.0,0,1,3
16017.0,1,13,13,1,0.0,0,2,2
16320.0,1,15,1,1,0.0,0,1,2
13060.0,2,14,0,1,0.0,0,2,1
10517.0,2,16,12,1,0.0,0,2,1
90.0,1,24,2,1,1.0,0,1,0
72.0,1,8,8,1,1.0,0,1,0
18280.0,1,18,1,1,0.0,0,2,2
13600.0,1,23,0,0,1.0,0,1,3
12778.0,1,21,16,1,0.0,0,2,2
12917.0,1,13,13,1,0.0,0,1,2
8874.0,2,24,0,1,0.0,0,2,1
4322.0,2,17,13,1,0.0,0,2,1
9219.0,1,21,4,1,0.0,0,1,2
6088.0,1,25,5,1,0.0,0,1,2
12700.0,2,6,6,1,1.0,0,2,0
76.0,2,6,6,1,1.0,0,2,0
12760.0,2,19,2,1,0.0,0,1,1
3600.0,1,12,12,1,1.0,0,0,0
15894.0,2,16,16,0,0.0,0,1,3
11500.0,2,6,6,1,1.0,0,2,0
21439.0,2,9,9,1,0.0,0,2,1
32165.0,1,20,12,1,0.0,0,1,2
12346.0,2,28,20,1,0.0,0,1,1
13500.0,2,0,12,1,1.0,0,1,0
12700.0,2,12,12,1,1.0,0,2,0
16962.0,1,21,16,1,0.0,0,2,2
17007.0,2,20,2,1,0.0,0,1,1
43673.0,1,16,1,1,0.0,0,1,2
43973.0,1,9,9,1,0.0,0,1,2
28069.0,1,11,11,1,0.0,0,1,2
30366.0,1,17,2,1,0.0,0,1,2
1241.0,2,21,12,1,0.0,0,2,1
60610.0,1,18,4,1,0.0,0,2,2
50961.0,1,18,16,1,0.0,0,1,2
31896.0,1,12,12,1,0.0,0,2,2
24600.0,1,23,13,1,1.0,0,1,0
22.0,2,1,10,1,1.0,0,2,0
3100.0,1,0,1,1,1.0,0,2,0
42241.0,1,15,0,1,0.0,0,2,2
25497.0,1,26,0,1,0.0,0,2,2
14300.0,2,21,0,0,1.0,0,2,3
10800.0,2,6,6,1,1.0,0,1,0
16332.0,1,10,10,0,0.0,0,1,3
6724.0,2,17,1,1,0.0,0,2,1
20933.0,2,26,12,1,0.0,0,1,1
25253.0,1,18,4,1,0.0,0,1,2
13202.0,2,15,1,1,0.0,0,2,1
78.0,2,11,11,1,1.0,0,1,0
8342.0,1,19,2,1,0.0,0,1,2
14300.0,1,16,16,1,1.0,0,2,0
11900.0,1,17,0,1,1.0,0,1,0
10445.0,1,16,16,1,0.0,0,1,2
73.0,1,16,16,1,1.0,0,1,0
17319.0,1,18,16,1,0.0,0,2,2
9400.0,2,10,10,1,1.0,0,2,0
8900.0,2,15,12,1,1.0,0,0,0
9324.0,2,18,2,1,0.0,0,1,1
8304.0,1,17,13,1,0.0,0,1,2
10900.0,1,17,2,1,1.0,0,2,0
10946.0,1,14,0,1,0.0,0,1,2
24576.0,2,6,6,1,0.0,0,1,1
12500.0,2,19,13,1,1.0,0,2,0
21408.0,2,16,11,1,0.0,0,1,1
9433.0,1,0,2,0,0.0,0,1,3
34858.0,1,6,6,1,0.0,0,1,2
28147.0,1,6,6,0,0.0,0,2,3
10236.0,2,6,6,1,0.0,0,1,1
31604.0,2,18,12,1,0.0,0,1,1
5600.0,2,13,13,1,1.0,0,1,0
16220.0,1,12,12,1,0.0,0,1,2
44568.0,1,17,1,1,0.0,0,1,2
12200.0,2,17,2,1,1.0,0,1,0
27220.0,2,6,6,1,0.0,0,2,1
14303.0,2,6,6,1,0.0,0,1,1
10289.0,2,13,13,1,0.0,0,2,1
10618.0,2,17,2,1,0.0,0,1,1
10909.0,2,17,2,1,0.0,0,1,1
31554.0,2,16,16,1,0.0,0,2,1
35968.0,2,14,0,1,0.0,0,1,1
22122.0,1,11,11,1,0.0,0,2,2
21240.0,1,0,20,1,0.0,0,1,2
33181.0,2,13,13,1,0.0,0,2,1
13900.0,2,18,4,1,1.0,0,2,0
18316.0,2,9,9,1,0.0,0,2,1
14858.0,1,10,10,1,0.0,0,2,2
21414.0,1,19,4,1,0.0,0,2,2
14900.0,1,16,16,1,1.0,0,0,0
12992.0,1,19,11,1,0.0,0,1,2
8300.0,1,18,13,1,1.0,0,1,0
10600.0,2,21,4,1,1.0,0,0,0
30320.0,1,8,8,1,0.0,0,2,2
14200.0,1,18,1,1,1.0,0,1,0
28911.0,1,0,1,1,0.0,0,2,2
36570.0,1,7,7,1,0.0,0,1,2
14138.0,1,20,1,1,0.0,0,1,2
21752.0,1,6,6,1,0.0,0,2,2
32808.0,1,20,0,1,0.0,0,2,2
24300.0,2,23,19,1,1.0,0,2,0
4660.0,2,16,13,1,0.0,0,2,1
49425.0,2,12,12,1,0.0,0,2,1
47330.0,1,13,13,1,0.0,0,1,2
50774.0,2,14,0,1,0.0,0,1,1
75640.0,2,23,2,1,0.0,0,1,1
65540.0,1,19,0,1,0.0,0,2,2
16998.0,2,6,6,1,0.0,0,2,1
17100.0,1,6,6,0,1.0,0,2,3
9000.0,2,17,1,1,1.0,0,1,0
14424.0,1,19,16,1,0.0,0,2,2
5700.0,2,17,1,1,1.0,0,2,0
14626.0,1,12,12,0,0.0,0,1,3
200.0,1,14,0,1,1.0,0,2,0
282.0,1,19,2,1,0.0,0,1,2
350.0,2,21,1,1,0.0,0,1,1
42537.0,2,16,16,0,0.0,0,1,3
21073.0,1,19,1,1,0.0,0,2,2
10722.0,2,6,6,1,0.0,0,1,1
27618.0,2,6,6,0,0.0,0,2,3
27180.0,1,15,1,1,0.0,0,1,2
18555.0,2,24,1,0,0.0,0,1,3
16746.0,1,14,0,0,0.0,0,1,3
15974.0,1,13,13,1,0.0,0,1,2
17417.0,2,18,2,1,0.0,0,1,1
519.0,2,6,6,1,0.0,0,2,1
11500.0,1,21,13,1,1.0,0,1,0
10100.0,1,16,1,1,1.0,0,2,0
26174.0,2,16,1,1,0.0,0,1,1
16400.0,2,25,1,1,1.0,0,2,0
8000.0,1,6,6,1,1.0,0,2,0
24645.0,1,11,11,1,0.0,0,1,2
14805.0,2,8,8,1,0.0,0,2,1
3100.0,1,20,20,0,1.0,0,2,3
6710.0,2,21,13,1,0.0,0,1,1
7176.0,2,24,0,1,0.0,0,1,1
8000.0,2,23,4,1,1.0,0,2,0
64.0,2,25,20,1,1.0,0,1,0
16400.0,2,17,2,1,1.0,0,2,0
2536.0,2,18,4,1,0.0,0,1,1
30403.0,1,17,12,1,0.0,0,1,2
32636.0,1,20,10,0,0.0,0,1,3
2536.0,2,17,2,1,0.0,0,1,1
23072.0,2,10,10,1,0.0,0,1,1
20881.0,1,12,12,1,0.0,0,1,2
12325.0,1,17,2,1,0.0,0,2,2
3433.0,2,19,19,1,0.0,0,2,1
16900.0,1,21,12,1,1.0,0,2,0
31.0,2,21,13,1,1.0,0,2,0
23995.0,1,12,12,0,0.0,0,1,3
16900.0,1,16,16,1,1.0,0,2,0
60.0,1,14,0,0,1.0,0,1,3
5200.0,2,15,1,1,1.0,0,0,0
9800.0,1,17,2,1,1.0,0,1,0
21417.0,2,16,16,1,0.0,0,1,1
14600.0,1,15,8,1,1.0,0,1,0
23898.0,2,15,1,0,0.0,0,2,3
18200.0,2,19,4,1,1.0,0,1,0
16034.0,2,16,16,1,0.0,0,1,1
24775.0,2,0,16,1,0.0,0,1,1
1976.0,2,26,4,1,0.0,0,1,1
27623.0,2,16,8,1,0.0,0,2,1
17584.0,1,6,6,1,0.0,0,1,2
56640.0,1,13,13,1,0.0,0,1,2
39553.0,1,6,6,1,0.0,0,2,2
21900.0,1,14,0,1,1.0,0,1,0
29200.0,2,26,16,1,1.0,0,2,0
26600.0,1,21,2,1,1.0,0,0,0
16464.0,1,18,2,1,0.0,0,2,2
19100.0,2,20,19,1,0.0,0,1,1
19332.0,1,14,0,1,0.0,0,1,2
39431.0,2,17,10,1,0.0,0,1,1
9800.0,1,19,11,0,1.0,0,1,3
1866.0,1,19,12,1,0.0,0,1,2
10000.0,1,17,0,1,0.0,0,2,2
7600.0,1,0,1,1,1.0,0,0,0
4067.0,1,0,6,1,0.0,0,1,2
367.0,2,16,11,1,0.0,0,2,1
9400.0,2,13,13,1,1.0,0,1,0
11500.0,1,24,2,1,1.0,0,2,0
9500.0,2,15,1,0,1.0,0,0,3
13356.0,1,19,19,1,0.0,0,2,2
16385.0,1,23,1,1,0.0,0,2,2
37303.0,1,18,1,1,0.0,0,1,2
16900.0,1,21,12,1,1.0,0,2,0
33723.0,2,18,16,1,0.0,0,1,1
14600.0,2,11,11,1,1.0,0,0,0
38084.0,1,17,16,1,0.0,0,1,2
22300.0,2,21,12,1,1.0,0,2,0
62760.0,2,0,16,1,0.0,0,1,1
62.0,1,17,2,1,1.0,0,1,0
76.0,1,19,1,1,1.0,0,2,0
98334.0,1,23,19,1,0.0,0,1,2
141391.0,2,21,5,1,0.0,0,1,2
15292.0,2,18,1,0,0.0,0,1,3
11696.0,3,18,11,1,0.0,0,1,1
0.0,2,6,6,1,1.0,0,1,0
10198.0,2,16,13,1,0.0,0,2,1
1800.0,1,13,13,1,1.0,0,2,0
5716.0,1,16,6,1,0.0,0,1,2
22400.0,3,0,11,1,1.0,0,0,1
7202.0,2,25,10,1,0.0,0,2,1
15516.0,1,6,6,1,0.0,0,1,2
7800.0,1,21,4,1,1.0,0,0,0
7900.0,1,15,1,1,1.0,0,1,0
2072.0,2,16,16,1,0.0,0,1,1
49.0,2,16,16,1,1.0,0,2,0
7700.0,1,16,16,1,1.0,0,2,0
16266.0,1,20,19,1,0.0,0,1,2
9.0,2,19,11,1,1.0,0,1,0
5141.0,2,16,16,1,0.0,0,2,1
1990.0,2,6,6,1,0.0,0,1,1
19700.0,2,24,1,1,1.0,0,2,0
29740.0,2,20,1,1,0.0,0,2,1
16800.0,1,14,0,1,1.0,0,1,0
17010.0,1,15,1,1,0.0,0,2,2
22800.0,2,0,10,1,1.0,0,0,0
21086.0,1,13,13,1,0.0,0,2,2
14531.0,1,12,12,1,0.0,0,1,2
8900.0,2,10,10,0,1.0,0,1,3
10000.0,1,17,10,1,1.0,0,2,0
14227.0,1,15,0,1,0.0,0,1,2
11200.0,2,16,16,1,1.0,0,0,0
111.0,1,7,7,1,1.0,0,2,0
14532.0,1,17,6,1,0.0,0,1,2
30044.0,1,19,1,1,0.0,0,1,2
14270.0,1,24,12,1,0.0,0,1,2
23189.0,2,19,4,1,0.0,0,1,1
22424.0,2,6,6,1,0.0,0,1,1
3039.0,1,18,4,1,0.0,0,1,2
39751.0,1,20,19,1,0.0,0,1,2
27876.0,1,11,11,1,0.0,0,1,2
21743.0,2,19,19,1,0.0,0,1,1
21120.0,2,10,10,1,0.0,0,1,1
29828.0,1,16,1,1,0.0,0,1,2
9740.0,1,6,6,0,0.0,0,1,3
14600.0,2,20,12,1,1.0,0,0,0
14624.0,2,15,11,1,0.0,0,1,1
84.0,3,6,6,1,1.0,0,2,0
9094.0,2,33,1,1,0.0,0,1,1
19952.0,1,6,6,1,0.0,0,1,2
57.0,1,6,6,0,1.0,0,1,3
55.0,1,15,1,1,1.0,0,1,0
8668.0,2,6,6,1,0.0,0,1,1
10200.0,2,6,6,1,1.0,0,1,0
25020.0,2,15,1,1,0.0,0,2,1
16500.0,2,23,1,0,1.0,0,2,3
10200.0,2,29,1,1,1.0,0,0,0
12800.0,2,0,20,1,1.0,0,2,0
14029.0,2,17,16,1,0.0,0,1,1
11641.0,2,20,16,1,0.0,0,1,1
69.0,2,6,6,1,1.0,0,2,0
21800.0,2,6,6,1,0.0,0,1,1
24759.0,2,6,6,1,0.0,0,2,1
4400.0,2,9,9,0,1.0,0,2,3
34886.0,1,1,16,1,0.0,0,2,2
42491.0,2,14,0,1,0.0,0,2,1
24550.0,1,14,0,1,0.0,0,1,2
36309.0,1,23,20,1,0.0,0,1,2
27817.0,2,7,7,1,0.0,0,1,1
28912.0,1,21,0,1,0.0,0,1,2
66.0,1,24,1,1,1.0,0,1,0
20428.0,2,20,2,1,0.0,0,2,1
7225.0,1,6,6,1,0.0,0,2,2
104.0,2,6,6,1,1.0,0,1,0
27762.0,1,12,12,1,0.0,0,1,2
9300.0,1,6,6,0,1.0,0,2,3
104.0,2,7,7,1,1.0,0,1,0
14995.0,1,12,12,1,0.0,0,2,2
20998.0,1,18,4,0,0.0,0,1,3
17846.0,2,6,6,1,0.0,0,1,1
6100.0,2,11,11,1,1.0,0,2,0
6900.0,1,31,2,1,1.0,0,1,0
11679.0,1,15,1,1,0.0,0,1,2
10100.0,1,21,13,1,1.0,0,2,0
21792.0,1,16,13,1,0.0,0,1,2
77.0,1,8,8,1,1.0,0,1,0
33557.0,1,19,13,0,0.0,0,1,3
18784.0,1,14,0,1,0.0,0,1,2
10300.0,1,16,16,1,1.0,0,2,0
12460.0,2,16,16,1,0.0,0,2,1
78.0,1,8,8,1,1.0,0,1,0
9200.0,3,20,2,1,1.0,0,1,1
21166.0,2,13,13,0,0.0,0,1,3
61.0,1,20,1,1,1.0,0,1,0
7600.0,2,6,6,1,1.0,0,2,0
1100.0,2,6,6,1,1.0,0,2,0
13254.0,1,10,10,1,0.0,0,1,2
12887.0,2,10,10,1,0.0,0,1,1
26800.0,2,10,10,1,1.0,0,1,0
62861.0,1,13,13,0,0.0,0,1,3
1513.0,2,21,4,1,0.0,0,1,1
14767.0,2,25,0,1,0.0,0,1,1
26891.0,1,18,16,1,0.0,0,2,2
32285.0,1,10,10,1,0.0,0,2,2
30650.0,1,14,0,1,0.0,0,2,2
17612.0,1,13,13,1,0.0,0,1,2
12200.0,2,21,6,1,1.0,0,1,0
14149.0,1,6,6,1,0.0,0,2,2
429.0,1,12,12,1,0.0,0,1,2
100.0,2,0,22,1,1.0,0,1,0
495.0,2,18,16,1,0.0,0,2,1
18395.0,2,13,13,1,0.0,0,2,1
21808.0,1,16,16,1,0.0,0,1,2
39192.0,1,13,13,1,0.0,0,1,2
15771.0,1,13,13,1,0.0,0,1,2
8845.0,2,17,16,1,0.0,0,2,1
10000.0,2,6,6,0,1.0,0,2,3
27832.0,2,12,12,1,0.0,0,2,1
24546.0,1,15,1,0,0.0,0,1,3
1900.0,2,9,9,1,1.0,0,2,0
80.0,1,16,16,0,1.0,0,1,3
65.0,1,19,16,1,1.0,0,2,0
62.0,1,14,0,0,1.0,0,1,3
13515.0,2,11,11,1,0.0,0,2,1
6138.0,1,20,10,1,0.0,0,2,2
8048.0,2,24,13,1,0.0,0,1,1
2898.0,2,23,4,1,0.0,0,2,1
9.0,1,16,13,1,0.0,0,1,2
4260.0,2,17,0,1,0.0,0,1,1
17471.0,2,17,0,1,0.0,0,1,1
14054.0,1,19,11,1,0.0,0,1,2
7600.0,1,17,2,0,1.0,0,0,3
17400.0,1,20,2,1,1.0,0,0,0
10077.0,1,17,2,1,0.0,0,2,2
10702.0,2,8,8,0,0.0,0,2,3
9180.0,1,20,6,1,0.0,0,1,2
20074.0,1,18,1,1,0.0,0,2,2
33746.0,2,16,16,0,0.0,0,1,3
6100.0,2,11,11,1,1.0,0,1,0
21952.0,1,15,1,1,0.0,0,2,2
18217.0,1,19,4,1,0.0,0,2,2
16565.0,1,14,0,1,0.0,0,1,2
81.0,2,20,8,1,1.0,0,1,0
0.0,2,24,2,1,0.0,0,1,1
57.0,1,13,13,1,1.0,0,1,0
24274.0,1,12,12,1,0.0,0,1,2
33166.0,1,18,2,1,0.0,0,1,2
21820.0,1,6,6,1,0.0,0,2,2
19264.0,2,11,11,1,0.0,0,2,1
77.0,1,6,6,1,1.0,0,2,0
26136.0,1,18,2,1,0.0,0,1,2
27771.0,1,12,12,1,0.0,0,1,2
17117.0,1,19,16,1,0.0,0,2,2
58.0,1,9,9,1,1.0,0,1,0
15851.0,2,12,12,1,0.0,0,2,1
11000.0,1,15,11,1,1.0,0,2,0
16377.0,2,16,13,1,0.0,0,1,1
19127.0,2,18,0,0,0.0,0,1,3
9200.0,1,16,13,1,1.0,0,2,0
5553.0,2,18,11,1,0.0,0,1,1
75.0,1,18,4,1,1.0,0,1,0
7900.0,1,1,5,1,1.0,0,2,0
19250.0,1,6,6,1,0.0,0,2,2
5895.0,2,6,6,1,0.0,0,1,1
18891.0,1,6,6,1,0.0,0,1,2
12700.0,2,6,6,1,1.0,0,1,0
8500.0,1,0,1,1,1.0,0,2,0
8500.0,1,16,1,1,1.0,0,1,0
7400.0,2,18,1,0,1.0,0,2,3
12500.0,1,6,6,1,1.0,0,2,0
5616.0,2,1,16,1,0.0,0,2,1
30400.0,1,23,1,1,1.0,0,1,0
76343.0,2,23,12,1,0.0,0,2,1
46070.0,2,19,4,1,0.0,0,1,1
14900.0,2,21,2,0,1.0,0,1,3
3134.0,1,34,1,0,0.0,0,2,3
92.0,1,6,6,1,1.0,0,1,0
10600.0,2,6,6,1,1.0,0,2,0
67.0,1,15,1,1,1.0,0,1,0
13905.0,1,15,1,1,0.0,0,2,2
23220.0,1,15,1,1,0.0,0,1,2
39606.0,1,24,4,1,0.0,0,1,2
15500.0,2,7,7,1,1.0,0,2,0
20800.0,2,6,6,1,1.0,0,2,0
23310.0,1,17,2,1,0.0,0,1,2
22015.0,1,15,1,1,0.0,0,2,2
25808.0,2,16,16,0,0.0,0,2,3
4500.0,2,6,6,1,1.0,0,2,0
26531.0,2,12,12,1,0.0,0,1,1
22641.0,2,15,1,1,0.0,0,2,1
13100.0,2,18,11,1,1.0,0,1,0
6407.0,2,6,6,1,0.0,0,2,1
91.0,1,6,6,1,1.0,0,2,0
1200.0,2,6,6,1,1.0,0,2,0
11102.0,1,0,0,1,0.0,0,1,2
91.0,2,17,12,0,1.0,0,1,3
22679.0,1,29,12,1,0.0,0,1,2
13326.0,2,16,16,1,0.0,0,1,1
13778.0,1,16,11,1,0.0,0,2,2
10400.0,2,17,1,1,1.0,0,2,0
6863.0,2,15,1,1,0.0,0,1,1
16633.0,1,16,16,1,0.0,0,1,2
29391.0,1,18,1,1,0.0,0,1,2
19000.0,1,19,1,1,1.0,0,0,0
14541.0,1,15,1,1,0.0,0,1,2
1484.0,2,20,1,1,0.0,0,2,1
31192.0,1,12,12,0,0.0,0,1,3
29708.0,2,19,2,0,0.0,0,1,3
27200.0,1,18,1,1,1.0,0,1,0
36344.0,1,16,16,1,0.0,0,1,2
8900.0,2,14,0,1,1.0,0,1,0
1236.0,2,19,16,1,0.0,0,1,1
11037.0,1,21,0,1,0.0,0,2,2
5000.0,2,21,4,1,1.0,0,2,0
9700.0,1,19,1,1,1.0,0,1,0
14179.0,2,14,0,1,0.0,0,1,1
25021.0,1,17,2,1,0.0,0,1,2
63.0,1,18,16,0,1.0,0,1,3
84.0,1,10,10,1,1.0,0,1,0
18733.0,2,18,12,1,0.0,0,2,1
38.0,2,25,19,1,1.0,0,1,0
21895.0,1,17,2,1,0.0,0,1,2
8700.0,2,24,16,1,1.0,0,2,0
16050.0,2,23,20,1,0.0,0,1,1
17257.0,2,21,2,1,0.0,0,1,1
20573.0,2,18,11,1,0.0,0,2,1
18829.0,1,7,7,1,0.0,0,1,2
16619.0,1,16,16,1,0.0,0,2,2
2200.0,2,7,7,1,1.0,0,1,0
17691.0,1,17,2,1,0.0,0,1,2
11910.0,1,6,6,1,0.0,0,1,2
13971.0,1,16,16,1,0.0,0,2,2
7100.0,2,23,9,1,1.0,0,1,0
0.0,1,10,10,1,1.0,0,2,0
12700.0,1,19,11,1,1.0,0,1,0
25292.0,2,17,2,1,0.0,0,2,1
12721.0,1,21,11,1,0.0,0,2,2
18320.0,2,16,16,1,0.0,0,1,1
20270.0,1,17,2,1,0.0,0,1,2
18254.0,1,13,13,1,0.0,0,2,2
24104.0,1,17,2,1,0.0,0,2,2
10900.0,1,14,0,1,1.0,0,1,0
23260.0,1,19,16,1,0.0,0,2,2
20776.0,1,15,1,0,0.0,0,2,3
7300.0,2,9,9,1,1.0,0,1,0
10124.0,2,23,8,1,0.0,0,2,1
18060.0,2,24,7,1,0.0,0,1,1
7546.0,1,0,16,1,0.0,0,1,2
9062.0,1,16,16,1,0.0,0,2,2
17900.0,1,18,16,1,1.0,0,1,0
30909.0,2,18,13,1,0.0,0,1,1
2722.0,2,29,10,0,0.0,0,2,3
28762.0,1,8,8,1,0.0,0,2,2
67.0,1,26,1,0,1.0,0,1,3
44345.0,1,13,13,1,0.0,0,1,2
2209.0,2,20,13,1,0.0,0,1,1
24582.0,2,23,0,1,0.0,0,1,1
1017.0,1,21,16,0,0.0,0,2,3
11625.0,1,21,12,1,0.0,0,1,2
17882.0,1,6,6,1,0.0,0,1,2
1000.0,1,13,13,1,1.0,0,2,0
37491.0,1,6,6,1,0.0,0,2,2
59.0,2,19,11,1,1.0,0,2,0
6384.0,2,18,9,0,0.0,0,1,3
24.0,2,17,10,1,1.0,0,1,0
11994.0,2,1,1,1,0.0,0,1,1
8747.0,1,28,19,1,0.0,0,1,2
9500.0,1,19,1,1,1.0,0,0,0
1264.0,1,16,7,1,0.0,0,1,2
7233.0,2,18,1,1,0.0,0,2,1
1264.0,1,28,12,1,0.0,0,1,2
31307.0,1,20,16,0,0.0,0,1,3
19525.0,2,11,11,1,0.0,0,2,1
6200.0,2,6,6,1,1.0,0,1,0
21700.0,3,18,11,1,1.0,0,1,1
7100.0,1,19,2,1,1.0,0,1,0
6700.0,2,14,0,1,1.0,0,1,0
68.0,1,24,1,1,1.0,0,1,0
10800.0,2,1,5,1,1.0,0,1,0
9952.0,2,24,16,1,0.0,0,2,1
12200.0,2,23,2,1,1.0,0,1,0
3700.0,2,18,1,1,1.0,0,0,0
11300.0,1,16,1,1,1.0,0,1,0
18510.0,1,6,6,1,0.0,0,1,2
2070.0,2,6,6,1,0.0,0,1,1
55750.0,1,6,6,1,0.0,0,1,2
52.0,2,21,4,1,1.0,0,2,0
13200.0,1,7,7,1,1.0,0,2,0
34284.0,2,12,12,1,0.0,0,2,1
9257.0,2,16,8,1,0.0,0,1,1
7623.0,2,16,11,1,0.0,0,1,1
9741.0,1,12,12,1,0.0,0,2,2
11749.0,1,28,4,1,0.0,0,1,2
10792.0,2,0,4,1,0.0,0,1,1
21000.0,2,13,13,1,1.0,0,0,0
20362.0,2,6,6,1,0.0,0,1,1
20653.0,1,14,0,1,0.0,0,2,2
2629.0,2,18,9,1,0.0,0,1,1
21686.0,1,6,6,1,0.0,0,1,2
13979.0,2,26,19,1,0.0,0,1,1
15459.0,1,18,16,1,0.0,0,2,2
10756.0,2,16,8,1,0.0,0,2,1
11869.0,2,13,13,1,0.0,0,2,1
11029.0,1,6,6,1,0.0,0,2,2
32043.0,1,25,2,1,0.0,0,2,2
19400.0,1,30,0,1,1.0,0,2,0
25740.0,2,12,12,1,0.0,0,1,1
12594.0,2,21,12,1,0.0,0,1,1
5800.0,1,28,2,1,1.0,0,2,0
14824.0,2,0,1,1,0.0,0,1,1
14954.0,2,20,19,1,0.0,0,1,1
9146.0,2,0,0,1,0.0,0,2,1
31917.0,2,20,2,1,0.0,0,2,1
8636.0,2,24,12,1,0.0,0,1,1
3891.0,2,25,10,1,0.0,0,1,1
59.0,1,15,1,0,1.0,0,2,3
2355.0,2,18,2,1,0.0,0,1,1
29553.0,1,6,6,1,0.0,0,1,2
8300.0,1,18,4,1,1.0,0,2,0
14501.0,2,28,0,1,0.0,0,1,1
9080.0,2,17,13,0,0.0,0,2,3
1534.0,1,20,11,1,0.0,0,2,2
39114.0,2,6,6,1,0.0,0,1,1
6600.0,1,6,6,1,1.0,0,2,0
15087.0,1,0,5,0,0.0,0,1,3
16257.0,1,15,1,0,0.0,0,1,3
8500.0,2,21,0,1,1.0,0,1,0
18401.0,2,9,9,1,0.0,0,2,1
17946.0,1,10,10,1,0.0,0,1,2
12275.0,2,17,2,1,0.0,0,1,1
22044.0,1,17,2,1,0.0,0,1,2
10600.0,1,17,8,0,1.0,0,2,3
61.0,2,17,10,1,1.0,0,1,0
14114.0,2,16,16,1,0.0,0,2,1
6500.0,2,9,9,1,1.0,0,2,0
9400.0,1,18,0,1,1.0,0,1,0
1669.0,2,15,10,1,0.0,0,1,1
13029.0,2,15,1,1,0.0,0,2,1
11624.0,2,6,6,1,0.0,0,1,1
10.0,1,17,1,1,1.0,0,1,0
42074.0,2,19,16,1,0.0,0,1,1
27091.0,1,19,8,1,0.0,0,2,2
76.0,1,18,12,1,1.0,0,1,0
16340.0,1,23,2,1,0.0,0,1,2
4300.0,1,9,9,0,1.0,0,1,3
17100.0,1,16,1,1,1.0,0,2,0
8200.0,2,6,6,1,1.0,0,0,0
11200.0,1,15,10,1,1.0,0,1,0
